scenario_id,result_scope,work_key,settlement_batch_id,internal_payment_id,processor_transaction_id,bank_entry_id,expected_outcome,expected_reason_code,expected_difference,explanation
mixed-exceptions,ORDER,SYNTH-ORDER-000126,,SYNTH-INT-000126,SYNTH-PROC-000126,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000127,,SYNTH-INT-000127,SYNTH-PROC-000127,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000128,,SYNTH-INT-000128,SYNTH-PROC-000128,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000129,,SYNTH-INT-000129,SYNTH-PROC-000129,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000130,,SYNTH-INT-000130,SYNTH-PROC-000130,,DUPLICATE_INTERNAL,L1_DUPLICATE_INTERNAL,,More than one internal row uses the same internal payment identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000131,,SYNTH-INT-000131,SYNTH-PROC-000131,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000132,,SYNTH-INT-000132,SYNTH-PROC-000132,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000133,,SYNTH-INT-000133,SYNTH-PROC-000133,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000134,,SYNTH-INT-000134,SYNTH-PROC-000134,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000135,,SYNTH-INT-000135,SYNTH-PROC-000135-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000136,,SYNTH-INT-000136,SYNTH-PROC-000136,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000137,,SYNTH-INT-000137,SYNTH-PROC-000137,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000138,,SYNTH-INT-000138,SYNTH-PROC-000138,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000139,,SYNTH-INT-000139,SYNTH-PROC-000139,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000140,,SYNTH-INT-000140,SYNTH-PROC-000140,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000141,,SYNTH-INT-000141,SYNTH-PROC-000141,,FEE_MISMATCH,L1_CONFIGURED_FEE_POLICY,0.37,The processor fee differs from the configured percentage-plus-fixed fee policy.
mixed-exceptions,ORDER,SYNTH-ORDER-000142,,SYNTH-INT-000142,SYNTH-PROC-000142,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000143,,SYNTH-INT-000143,SYNTH-PROC-000143,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000144,,SYNTH-INT-000144,SYNTH-PROC-000144,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000145,,SYNTH-INT-000145,SYNTH-PROC-000145,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000146,,SYNTH-INT-000146,SYNTH-PROC-000146-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000147,,SYNTH-INT-000147,SYNTH-PROC-000147,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000148,,SYNTH-INT-000148,SYNTH-PROC-000148,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000149,,SYNTH-INT-000149,SYNTH-PROC-000149,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000150,,SYNTH-INT-000150,SYNTH-PROC-000150,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000151,,SYNTH-INT-000151,SYNTH-PROC-000151,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000152,,SYNTH-INT-000152,SYNTH-PROC-000152,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000153,,SYNTH-INT-000153,SYNTH-PROC-000153,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000154,,SYNTH-INT-000154,SYNTH-PROC-000154,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000155,,SYNTH-INT-000155,SYNTH-PROC-000155,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000156,,SYNTH-INT-000156,SYNTH-PROC-000156,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000157,,SYNTH-INT-000157,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,1479.44,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000158,,SYNTH-INT-000158,SYNTH-PROC-000158,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000159,,SYNTH-INT-000159,SYNTH-PROC-000159,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000160,,SYNTH-INT-000160,SYNTH-PROC-000160,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000161,,SYNTH-INT-000161,SYNTH-PROC-000161,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000162,,SYNTH-INT-000162,SYNTH-PROC-000162,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000163,,SYNTH-INT-000163,SYNTH-PROC-000163,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000164,,SYNTH-INT-000164,SYNTH-PROC-000164,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000165,,SYNTH-INT-000165,SYNTH-PROC-000165,,DUPLICATE_PROCESSOR,L1_DUPLICATE_PROCESSOR,,More than one processor row uses the same processor transaction identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000166,,SYNTH-INT-000166,SYNTH-PROC-000166,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000167,,SYNTH-INT-000167,SYNTH-PROC-000167,,AMBIGUOUS_MATCH,L1_AMBIGUOUS_CARDINALITY,,The merchant order ID maps to multiple distinct candidate records and requires operator review.
mixed-exceptions,ORDER,SYNTH-ORDER-000168,,SYNTH-INT-000168,SYNTH-PROC-000168,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000169,,SYNTH-INT-000169,SYNTH-PROC-000169,,DUPLICATE_PROCESSOR,L1_DUPLICATE_PROCESSOR,,More than one processor row uses the same processor transaction identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000170,,SYNTH-INT-000170,SYNTH-PROC-000170-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,293.02,The refund is linked to its original payment and reverses part of the gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000171,,SYNTH-INT-000171,SYNTH-PROC-000171,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000172,,SYNTH-INT-000172,SYNTH-PROC-000172,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000173,,SYNTH-INT-000173,SYNTH-PROC-000173,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000174,,SYNTH-INT-000174,SYNTH-PROC-000174,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000175,,SYNTH-INT-000175,SYNTH-PROC-000175,,DUPLICATE_PROCESSOR,L1_DUPLICATE_PROCESSOR,,More than one processor row uses the same processor transaction identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000176,,SYNTH-INT-000176,SYNTH-PROC-000176,,FEE_MISMATCH,L1_CONFIGURED_FEE_POLICY,0.37,The processor fee differs from the configured percentage-plus-fixed fee policy.
mixed-exceptions,ORDER,SYNTH-ORDER-000177,,SYNTH-INT-000177,SYNTH-PROC-000177,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000178,,SYNTH-INT-000178,SYNTH-PROC-000178,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000179,,SYNTH-INT-000179,SYNTH-PROC-000179,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000180,,SYNTH-INT-000180,SYNTH-PROC-000180,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000181,,SYNTH-INT-000181,SYNTH-PROC-000181,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000182,,SYNTH-INT-000182,SYNTH-PROC-000182,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000183,,SYNTH-INT-000183,SYNTH-PROC-000183,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000184,,SYNTH-INT-000184,SYNTH-PROC-000184,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000185,,SYNTH-INT-000185,SYNTH-PROC-000185-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000186,,SYNTH-INT-000186,SYNTH-PROC-000186,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000187,,SYNTH-INT-000187,SYNTH-PROC-000187,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000188,,SYNTH-INT-000188,SYNTH-PROC-000188,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000189,,SYNTH-INT-000189,SYNTH-PROC-000189,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000190,,SYNTH-INT-000190,SYNTH-PROC-000190-REFUND,,PARTIAL_REFUND,L1_PARTIAL_REFUND_LINK,439.32,The refund is linked to its original payment and reverses part of the gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000191,,SYNTH-INT-000191,SYNTH-PROC-000191,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000192,,SYNTH-INT-000192,SYNTH-PROC-000192,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000193,,SYNTH-INT-000193,SYNTH-PROC-000193,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000194,,SYNTH-INT-000194,SYNTH-PROC-000194,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000195,,SYNTH-INT-000195,SYNTH-PROC-000195,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000196,,SYNTH-INT-000196,SYNTH-PROC-000196,,DUPLICATE_PROCESSOR,L1_DUPLICATE_PROCESSOR,,More than one processor row uses the same processor transaction identifier.
mixed-exceptions,ORDER,SYNTH-ORDER-000197,,SYNTH-INT-000197,SYNTH-PROC-000197,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000198,,SYNTH-INT-000198,SYNTH-PROC-000198,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000199,,SYNTH-INT-000199,SYNTH-PROC-000199,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000200,,SYNTH-INT-000200,SYNTH-PROC-000200,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000201,,SYNTH-INT-000201,SYNTH-PROC-000201,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000202,,SYNTH-INT-000202,SYNTH-PROC-000202,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000203,,SYNTH-INT-000203,SYNTH-PROC-000203,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000204,,SYNTH-INT-000204,SYNTH-PROC-000204,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000205,,SYNTH-INT-000205,SYNTH-PROC-000205-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000206,,SYNTH-INT-000206,SYNTH-PROC-000206,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000207,,SYNTH-INT-000207,SYNTH-PROC-000207,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000208,,SYNTH-INT-000208,SYNTH-PROC-000208,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000209,,SYNTH-INT-000209,SYNTH-PROC-000209,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000210,,SYNTH-INT-000210,SYNTH-PROC-000210,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000211,,SYNTH-INT-000211,SYNTH-PROC-000211,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000212,,SYNTH-INT-000212,SYNTH-PROC-000212,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000213,,SYNTH-INT-000213,SYNTH-PROC-000213-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000214,,SYNTH-INT-000214,SYNTH-PROC-000214,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000215,,SYNTH-INT-000215,SYNTH-PROC-000215,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000216,,SYNTH-INT-000216,SYNTH-PROC-000216,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000217,,SYNTH-INT-000217,SYNTH-PROC-000217,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000218,,SYNTH-INT-000218,SYNTH-PROC-000218,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000219,,SYNTH-INT-000219,SYNTH-PROC-000219,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000220,,SYNTH-INT-000220,SYNTH-PROC-000220,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000221,,SYNTH-INT-000221,SYNTH-PROC-000221,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000222,,SYNTH-INT-000222,SYNTH-PROC-000222,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000223,,SYNTH-INT-000223,SYNTH-PROC-000223,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000224,,SYNTH-INT-000224,SYNTH-PROC-000224-REFUND,,REFUND_MATCHED,L1_FULL_REFUND_LINK,0.0,The refund is linked to its original payment and reverses the complete gross amount.
mixed-exceptions,ORDER,SYNTH-ORDER-000225,,SYNTH-INT-000225,SYNTH-PROC-000225,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000226,,SYNTH-INT-000226,SYNTH-PROC-000226,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
mixed-exceptions,ORDER,SYNTH-ORDER-000227,,SYNTH-INT-000227,,,MISSING_PROCESSOR,L1_MISSING_PROCESSOR,1454.17,The internal payment has no processor transaction with the same merchant order ID.
mixed-exceptions,ORDER,SYNTH-ORDER-000228,,SYNTH-INT-000228,SYNTH-PROC-000228,,MATCHED,L1_EXACT_ORDER_MATCH,0.0,"Merchant order ID, currency, gross amount and configured processor fee all match."
